Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SC0,29-09-2012,Inverness C,Dundee United,4.0,0.0,H
SC0,29-09-2012,Motherwell,Celtic,0.0,2.0,A
SC0,29-09-2012,St Mirren,Ross County,5.0,4.0,H
SC0,05-10-2012,Inverness C,Ross County,3.0,1.0,H
SC0,06-10-2012,St Johnstone,St Mirren,2.0,1.0,H
SC0,06-10-2012,Kilmarnock,Aberdeen,1.0,3.0,A
SC0,06-10-2012,Hibernian,Dundee,3.0,0.0,H
SC0,07-10-2012,Celtic,Hearts,1.0,0.0,H
SC0,19-10-2012,Dundee,Inverness C,1.0,4.0,A
SC0,20-10-2012,Dundee United,Aberdeen,1.0,1.0,D
SC0,20-10-2012,Ross County,Hibernian,3.0,2.0,H
SC0,20-10-2012,St Johnstone,Kilmarnock,2.0,1.0,H
SC0,20-10-2012,St Mirren,Celtic,0.0,5.0,A
SC0,21-10-2012,Hearts,Motherwell,1.0,0.0,H
SC0,26-10-2012,Motherwell,Hibernian,0.0,4.0,A
SC0,27-10-2012,St Mirren,Dundee United,0.0,1.0,A
SC0,27-10-2012,Inverness C,St Johnstone,1.0,1.0,D
SC0,27-10-2012,Aberdeen,Dundee,2.0,0.0,H
SC0,27-10-2012,Celtic,Kilmarnock,0.0,2.0,A
SC0,27-10-2012,Hearts,Ross County,2.0,2.0,D
SC0,03-11-2012,St Johnstone,Motherwell,1.0,3.0,A
SC0,03-11-2012,Dundee,Hearts,1.0,0.0,H
SC0,03-11-2012,Hibernian,St Mirren,2.0,1.0,H
SC0,03-11-2012,Kilmarnock,Inverness C,1.0,2.0,A
SC0,03-11-2012,Ross County,Aberdeen,2.0,1.0,H
SC0,04-11-2012,Dundee United,Celtic,2.0,2.0,D
SC0,07-11-2012,Motherwell,Dundee United,0.0,1.0,A
SC0,10-11-2012,Inverness C,Hearts,1.0,1.0,D
SC0,10-11-2012,Kilmarnock,Ross County,3.0,0.0,H
SC0,10-11-2012,Motherwell,Dundee,1.0,1.0,D
SC0,10-11-2012,St Mirren,Aberdeen,1.0,4.0,A
SC0,11-11-2012,Celtic,St Johnstone,1.0,1.0,D
SC0,11-11-2012,Hibernian,Dundee United,2.0,1.0,H
SC0,16-11-2012,Dundee United,Kilmarnock,3.0,3.0,D
SC0,17-11-2012,Hearts,St Mirren,1.0,0.0,H
SC0,17-11-2012,St Johnstone,Ross County,1.0,1.0,D
SC0,17-11-2012,Aberdeen,Celtic,0.0,2.0,A
SC0,17-11-2012,Dundee,Hibernian,3.0,1.0,H
SC0,18-11-2012,Inverness C,Motherwell,1.0,5.0,A
SC0,24-11-2012,Celtic,Inverness C,0.0,1.0,A
SC0,24-11-2012,Hibernian,Aberdeen,0.0,1.0,A
SC0,24-11-2012,Kilmarnock,St Johnstone,1.0,2.0,A
SC0,24-11-2012,Motherwell,Hearts,0.0,0.0,D
SC0,24-11-2012,Ross County,Dundee United,1.0,2.0,A
SC0,24-11-2012,St Mirren,Dundee,3.0,1.0,H
SC0,27-11-2012,Dundee United,Motherwell,1.0,2.0,A
SC0,27-11-2012,Aberdeen,Inverness C,2.0,3.0,A
SC0,27-11-2012,Ross County,St Mirren,0.0,0.0,D
SC0,28-11-2012,St Johnstone,Hibernian,0.0,1.0,A
SC0,28-11-2012,Hearts,Celtic,0.0,4.0,A
SC0,08-12-2012,Hearts,Aberdeen,2.0,0.0,H
SC0,08-12-2012,Inverness C,Hibernian,3.0,0.0,H
SC0,08-12-2012,Kilmarnock,Celtic,1.0,3.0,A
SC0,08-12-2012,Motherwell,Ross County,3.0,2.0,H
SC0,08-12-2012,St Mirren,St Johnstone,1.0,1.0,D
SC0,09-12-2012,Dundee,Dundee United,0.0,3.0,A
SC0,15-12-2012,St Johnstone,Hearts,2.0,2.0,D
SC0,15-12-2012,Ross County,Dundee,1.0,1.0,D
SC0,15-12-2012,Hibernian,Motherwell,2.0,3.0,A
SC0,15-12-2012,Celtic,St Mirren,2.0,0.0,H
SC0,15-12-2012,Aberdeen,Kilmarnock,0.0,2.0,A
SC0,15-12-2012,Dundee United,Inverness C,4.0,4.0,D
SC0,21-12-2012,St Mirren,Motherwell,2.0,1.0,H
SC0,22-12-2012,Aberdeen,St Johnstone,2.0,0.0,H
SC0,22-12-2012,Celtic,Ross County,4.0,0.0,H
SC0,22-12-2012,Inverness C,Dundee,4.0,1.0,H
SC0,23-12-2012,Hearts,Dundee United,2.0,1.0,H
SC0,23-12-2012,Kilmarnock,Hibernian,1.0,1.0,D
SC0,26-12-2012,Kilmarnock,Hearts,1.0,0.0,H
SC0,26-12-2012,Motherwell,Aberdeen,4.0,1.0,H
SC0,26-12-2012,Inverness C,St Mirren,2.0,2.0,D
SC0,26-12-2012,Hibernian,Ross County,0.0,1.0,A
SC0,26-12-2012,Dundee United,St Johnstone,1.0,1.0,D
SC0,26-12-2012,Dundee,Celtic,0.0,2.0,A
SC0,29-12-2012,Dundee,Aberdeen,1.0,3.0,A
SC0,29-12-2012,Hibernian,Celtic,1.0,0.0,H
SC0,29-12-2012,Motherwell,Kilmarnock,2.0,2.0,D
SC0,29-12-2012,St Johnstone,Inverness C,0.0,0.0,D
SC0,30-12-2012,Dundee United,St Mirren,3.0,4.0,A
SC0,02-01-2013,St Mirren,Kilmarnock,1.0,1.0,D
SC0,02-01-2013,St Johnstone,Dundee,1.0,0.0,H
SC0,02-01-2013,Aberdeen,Dundee United,2.0,2.0,D
SC0,02-01-2013,Celtic,Motherwell,1.0,0.0,H
SC0,03-01-2013,Hearts,Hibernian,0.0,0.0,D
SC0,19-01-2013,Celtic,Hearts,4.0,1.0,H
SC0,19-01-2013,Hibernian,Dundee,1.0,1.0,D
SC0,19-01-2013,Inverness C,Aberdeen,3.0,0.0,H
SC0,19-01-2013,Kilmarnock,Dundee United,2.0,3.0,A
SC0,19-01-2013,St Mirren,Ross County,1.0,4.0,A
SC0,20-01-2013,Motherwell,St Johnstone,3.0,2.0,H
SC0,22-01-2013,Celtic,Dundee United,4.0,0.0,H
SC0,26-01-2013,Dundee United,Ross County,1.0,1.0,D
SC0,27-01-2013,Aberdeen,Hibernian,0.0,0.0,D
SC0,27-01-2013,Dundee,Kilmarnock,0.0,0.0,D
SC0,30-01-2013,St Mirren,Inverness C,2.0,1.0,H
SC0,30-01-2013,St Johnstone,Aberdeen,3.0,1.0,H
SC0,30-01-2013,Ross County,Hibernian,1.0,0.0,H
SC0,30-01-2013,Hearts,Dundee,1.0,0.0,H
SC0,30-01-2013,Celtic,Kilmarnock,4.0,1.0,H
SC0,02-02-2013,Ross County,Hearts,2.0,2.0,D
SC0,08-02-2013,Dundee,Ross County,0.0,2.0,A
SC0,09-02-2013,Aberdeen,St Mirren,0.0,0.0,D
SC0,09-02-2013,Dundee United,Hearts,3.0,1.0,H
SC0,09-02-2013,Inverness C,Celtic,1.0,3.0,A
SC0,09-02-2013,Kilmarnock,Motherwell,2.0,0.0,H
SC0,11-02-2013,Hibernian,St Johnstone,1.0,3.0,A
SC0,13-02-2013,Inverness C,Kilmarnock,1.0,1.0,D
SC0,15-02-2013,Aberdeen,Dundee,1.0,0.0,H
SC0,16-02-2013,St Mirren,Hibernian,0.0,1.0,A
SC0,16-02-2013,Ross County,St Johnstone,1.0,0.0,H
SC0,16-02-2013,Celtic,Dundee United,6.0,2.0,H
SC0,16-02-2013,Hearts,Kilmarnock,0.0,3.0,A
SC0,16-02-2013,Motherwell,Inverness C,3.0,0.0,H
SC0,19-02-2013,Motherwell,Dundee United,0.0,1.0,A
SC0,19-02-2013,St Johnstone,Celtic,1.0,1.0,D
SC0,23-02-2013,St Johnstone,St Mirren,1.0,0.0,H
SC0,23-02-2013,Hearts,Inverness C,2.0,3.0,A
SC0,23-02-2013,Kilmarnock,Aberdeen,1.0,1.0,D
SC0,23-02-2013,Ross County,Motherwell,3.0,0.0,H
SC0,24-02-2013,Dundee United,Hibernian,2.0,2.0,D
SC0,24-02-2013,Celtic,Dundee,5.0,0.0,H
SC0,26-02-2013,Aberdeen,Ross County,0.0,1.0,A
SC0,27-02-2013,Dundee,St Johnstone,2.0,2.0,D
SC0,27-02-2013,Hibernian,Kilmarnock,2.0,2.0,D
SC0,27-02-2013,Inverness C,Dundee United,0.0,0.0,D
SC0,27-02-2013,Motherwell,Celtic,2.0,1.0,H
SC0,27-02-2013,St Mirren,Hearts,2.0,0.0,H
SC0,02-03-2013,Hearts,Motherwell,1.0,2.0,A
SC0,02-03-2013,Ross County,Inverness C,0.0,0.0,D
SC0,05-03-2013,Hearts,St Johnstone,2.0,0.0,H
SC0,06-03-2013,Dundee,St Mirren,2.0,1.0,H
SC0,09-03-2013,St Mirren,Dundee United,0.0,0.0,D
SC0,09-03-2013,St Johnstone,Kilmarnock,2.0,0.0,H
SC0,09-03-2013,Aberdeen,Motherwell,0.0,0.0,D
SC0,09-03-2013,Dundee,Inverness C,1.0,1.0,D
SC0,09-03-2013,Ross County,Celtic,3.0,2.0,H
SC0,10-03-2013,Hibernian,Hearts,0.0,0.0,D
SC0,15-03-2013,Motherwell,Hibernian,4.0,1.0,H
SC0,16-03-2013,Celtic,Aberdeen,4.0,3.0,H
SC0,16-03-2013,Inverness C,Ross County,2.0,1.0,H
SC0,17-03-2013,Dundee United,Dundee,1.0,1.0,D
SC0,30-03-2013,Ross County,Kilmarnock,0.0,1.0,A
SC0,30-03-2013,Hibernian,Inverness C,1.0,2.0,A
SC0,30-03-2013,Dundee,Motherwell,0.0,3.0,A
SC0,30-03-2013,Aberdeen,Hearts,2.0,0.0,H
SC0,31-03-2013,St Mirren,Celtic,1.0,1.0,D
SC0,01-04-2013,St Johnstone,Dundee United,1.0,1.0,D
SC0,03-04-2013,Kilmarnock,St Mirren,1.0,1.0,D
SC0,05-04-2013,Inverness C,St Johnstone,0.0,0.0,D
SC0,06-04-2013,Celtic,Hibernian,3.0,0.0,H
SC0,06-04-2013,Dundee United,Aberdeen,1.0,0.0,H
SC0,06-04-2013,Hearts,Ross County,4.0,2.0,H
SC0,06-04-2013,Kilmarnock,Dundee,1.0,2.0,A
SC0,06-04-2013,Motherwell,St Mirren,2.0,2.0,D
SC0,19-04-2013,Dundee United,Motherwell,1.0,3.0,A
SC0,20-04-2013,St Mirren,Dundee,1.0,2.0,A
SC0,20-04-2013,Kilmarnock,Hearts,0.0,1.0,A
SC0,21-04-2013,Celtic,Inverness C,4.0,1.0,H
SC0,21-04-2013,St Johnstone,Ross County,2.0,2.0,D
SC0,22-04-2013,Hibernian,Aberdeen,0.0,0.0,D
SC0,26-04-2013,Ross County,Dundee United,1.0,0.0,H
SC0,27-04-2013,Aberdeen,Kilmarnock,1.0,0.0,H
SC0,27-04-2013,Dundee,Hearts,1.0,0.0,H
SC0,27-04-2013,Hibernian,St Mirren,3.0,3.0,D
SC0,27-04-2013,St Johnstone,Inverness C,1.0,0.0,H
SC0,28-04-2013,Motherwell,Celtic,3.0,1.0,H
SC0,04-05-2013,Inverness C,Motherwell,4.0,3.0,H
SC0,04-05-2013,Dundee United,St Johnstone,0.0,1.0,A
SC0,04-05-2013,Hearts,St Mirren,3.0,0.0,H
SC0,05-05-2013,Dundee,Aberdeen,1.0,1.0,D
SC0,05-05-2013,Ross County,Celtic,1.0,1.0,D
SC0,11-05-2013,Celtic,St Johnstone,4.0,0.0,H
SC0,11-05-2013,Dundee,Kilmarnock,2.0,3.0,A
SC0,11-05-2013,Inverness C,Dundee United,1.0,2.0,A
SC0,11-05-2013,St Mirren,Aberdeen,0.0,0.0,D
SC0,12-05-2013,Motherwell,Ross County,2.0,0.0,H
SC0,12-05-2013,Hearts,Hibernian,1.0,2.0,A
SC0,15-05-2013,Kilmarnock,Hibernian,1.0,3.0,A
SC0,18-05-2013,Kilmarnock,St Mirren,1.0,3.0,A
SC0,18-05-2013,Aberdeen,Hearts,1.0,1.0,D
SC0,18-05-2013,Hibernian,Dundee,1.0,0.0,H
SC0,19-05-2013,Dundee United,Celtic,0.0,4.0,A
SC0,19-05-2013,Ross County,Inverness C,1.0,0.0,H
SC0,19-05-2013,St Johnstone,Motherwell,2.0,0.0,H
SC0,02-08-2013,Partick,Dundee United,0.0,0.0,D
SC0,03-08-2013,Celtic,Ross County,2.0,1.0,H
SC0,03-08-2013,Inverness C,St Mirren,3.0,0.0,H
SC0,03-08-2013,Aberdeen,Kilmarnock,2.0,1.0,H
SC0,04-08-2013,St Johnstone,Hearts,1.0,0.0,H
SC0,04-08-2013,Hibernian,Motherwell,0.0,1.0,A
SC0,10-08-2013,Dundee United,Inverness C,0.0,1.0,A
SC0,10-08-2013,Ross County,Partick,1.0,3.0,A
SC0,11-08-2013,Hearts,Hibernian,1.0,0.0,H
SC0,11-08-2013,Kilmarnock,St Johnstone,0.0,0.0,D
SC0,11-08-2013,Motherwell,Aberdeen,1.0,3.0,A
SC0,16-08-2013,Partick,Hearts,1.0,1.0,D
SC0,17-08-2013,St Mirren,Kilmarnock,1.0,1.0,D
SC0,17-08-2013,Inverness C,Motherwell,2.0,0.0,H
SC0,17-08-2013,St Johnstone,Ross County,4.0,0.0,H
SC0,17-08-2013,Aberdeen,Celtic,0.0,2.0,A
SC0,17-08-2013,Hibernian,Dundee United,1.0,1.0,D
SC0,24-08-2013,Celtic,Inverness C,2.0,2.0,D
SC0,24-08-2013,Dundee United,St Johnstone,4.0,0.0,H
SC0,24-08-2013,Hearts,Aberdeen,2.0,1.0,H
SC0,24-08-2013,Kilmarnock,Hibernian,1.0,2.0,A
SC0,24-08-2013,Motherwell,Partick,1.0,0.0,H
SC0,24-08-2013,Ross County,St Mirren,3.0,0.0,H
SC0,31-08-2013,St Mirren,Partick,1.0,2.0,A
SC0,31-08-2013,Inverness C,Hearts,2.0,0.0,H
SC0,31-08-2013,Motherwell,Kilmarnock,2.0,1.0,H
SC0,31-08-2013,Dundee United,Celtic,0.0,1.0,A
SC0,31-08-2013,Aberdeen,St Johnstone,0.0,0.0,D
SC0,31-08-2013,Hibernian,Ross County,0.0,0.0,D
SC0,14-09-2013,Hearts,Celtic,1.0,3.0,A
SC0,14-09-2013,Kilmarnock,Inverness C,1.0,2.0,A
SC0,14-09-2013,Partick,Aberdeen,0.0,3.0,A
SC0,14-09-2013,St Johnstone,Hibernian,1.0,2.0,A
SC0,14-09-2013,St Mirren,Motherwell,0.0,1.0,A
SC0,15-09-2013,Ross County,Dundee United,2.0,4.0,A
SC0,21-09-2013,Ross County,Hearts,2.0,1.0,H
SC0,21-09-2013,Partick,Kilmarnock,1.0,1.0,D
SC0,21-09-2013,Hibernian,St Mirren,2.0,0.0,H
SC0,21-09-2013,Aberdeen,Inverness C,1.0,0.0,H
SC0,21-09-2013,Celtic,St Johnstone,2.0,1.0,H
SC0,22-09-2013,Dundee United,Motherwell,2.0,2.0,D
SC0,28-09-2013,Hearts,Dundee United,0.0,0.0,D
SC0,28-09-2013,Inverness C,Hibernian,3.0,0.0,H
SC0,28-09-2013,Kilmarnock,Celtic,2.0,5.0,A
SC0,28-09-2013,Motherwell,Ross County,3.0,1.0,H
SC0,28-09-2013,St Johnstone,Partick,1.0,1.0,D
SC0,30-09-2013,St Mirren,Aberdeen,1.0,1.0,D
SC0,05-10-2013,St Johnstone,Inverness C,4.0,0.0,H
SC0,05-10-2013,Hearts,St Mirren,0.0,2.0,A
SC0,05-10-2013,Ross County,Aberdeen,1.0,0.0,H
SC0,05-10-2013,Dundee United,Kilmarnock,1.0,0.0,H
SC0,05-10-2013,Celtic,Motherwell,2.0,0.0,H
SC0,07-10-2013,Partick,Hibernian,0.0,1.0,A
SC0,19-10-2013,Aberdeen,Dundee United,1.0,0.0,H
SC0,19-10-2013,Hibernian,Celtic,1.0,1.0,D
SC0,19-10-2013,Kilmarnock,Ross County,2.0,0.0,H
SC0,19-10-2013,Motherwell,Hearts,2.0,1.0,H
SC0,19-10-2013,St Mirren,St Johnstone,4.0,3.0,H
SC0,20-10-2013,Inverness C,Partick,1.0,2.0,A
SC0,26-10-2013,Kilmarnock,Hearts,2.0,0.0,H
SC0,26-10-2013,Hibernian,Aberdeen,0.0,2.0,A
SC0,26-10-2013,Dundee United,St Mirren,4.0,0.0,H
SC0,27-10-2013,Partick,Celtic,1.0,2.0,A
SC0,27-10-2013,St Johnstone,Motherwell,2.0,0.0,H
SC0,02-11-2013,Celtic,Dundee United,1.0,1.0,D
SC0,02-11-2013,Hearts,St Johnstone,0.0,2.0,A
SC0,02-11-2013,Inverness C,Kilmarnock,2.0,1.0,H
SC0,03-11-2013,Motherwell,Hibernian,1.0,0.0,H
SC0,04-11-2013,Aberdeen,Partick,4.0,0.0,H
SC0,09-11-2013,St Johnstone,Kilmarnock,3.0,1.0,H
SC0,09-11-2013,Ross County,Celtic,1.0,4.0,A
SC0,09-11-2013,Partick,St Mirren,0.0,3.0,A
SC0,09-11-2013,Motherwell,Dundee United,0.0,4.0,A
SC0,09-11-2013,Hibernian,Inverness C,0.0,2.0,A
SC0,09-11-2013,Aberdeen,Hearts,1.0,3.0,A
SC0,17-11-2013,St Mirren,Ross County,2.0,1.0,H
SC0,23-11-2013,Celtic,Aberdeen,3.0,1.0,H
SC0,23-11-2013,Dundee United,Partick,4.0,1.0,H
SC0,23-11-2013,Hearts,Ross County,2.0,2.0,D
SC0,23-11-2013,Inverness C,St Johnstone,1.0,0.0,H
SC0,23-11-2013,Kilmarnock,Motherwell,0.0,2.0,A
SC0,23-11-2013,St Mirren,Hibernian,0.0,0.0,D
SC0,06-12-2013,Motherwell,Celtic,0.0,5.0,A
SC0,07-12-2013,Dundee United,Hearts,4.0,1.0,H
SC0,07-12-2013,Hibernian,Partick,1.0,1.0,D
SC0,07-12-2013,Ross County,Kilmarnock,1.0,2.0,A
SC0,07-12-2013,St Johnstone,Aberdeen,0.0,2.0,A
SC0,07-12-2013,St Mirren,Inverness C,0.0,0.0,D
SC0,14-12-2013,Aberdeen,St Mirren,2.0,0.0,H
SC0,14-12-2013,Celtic,Hibernian,1.0,0.0,H
SC0,14-12-2013,Hearts,Inverness C,0.0,2.0,A
SC0,14-12-2013,Kilmarnock,Dundee United,1.0,4.0,A
SC0,14-12-2013,Ross County,Motherwell,1.0,2.0,A
SC0,21-12-2013,Kilmarnock,Partick,2.0,1.0,H
SC0,21-12-2013,Motherwell,St Mirren,3.0,0.0,H
SC0,21-12-2013,Inverness C,Aberdeen,3.0,4.0,A
SC0,21-12-2013,Celtic,Hearts,2.0,0.0,H
SC0,21-12-2013,Dundee United,Ross County,1.0,0.0,H
SC0,21-12-2013,Hibernian,St Johnstone,0.0,0.0,D
SC0,26-12-2013,Aberdeen,Motherwell,0.0,1.0,A
SC0,26-12-2013,Hearts,Kilmarnock,0.0,4.0,A
SC0,26-12-2013,Partick,Inverness C,0.0,0.0,D
SC0,26-12-2013,Ross County,Hibernian,0.0,2.0,A
SC0,26-12-2013,St Johnstone,Celtic,0.0,1.0,A
SC0,26-12-2013,St Mirren,Dundee United,4.0,1.0,H
SC0,29-12-2013,St Mirren,Hearts,1.0,1.0,D
SC0,29-12-2013,Partick,Motherwell,1.0,5.0,A
SC0,29-12-2013,St Johnstone,Dundee United,3.0,0.0,H
SC0,29-12-2013,Hibernian,Kilmarnock,3.0,0.0,H
SC0,29-12-2013,Aberdeen,Ross County,1.0,0.0,H
SC0,29-12-2013,Inverness C,Celtic,0.0,1.0,A
SC0,01-01-2014,Celtic,Partick,1.0,0.0,H
SC0,01-01-2014,Dundee United,Aberdeen,1.0,2.0,A
SC0,01-01-2014,Inverness C,Ross County,1.0,2.0,A
SC0,01-01-2014,Motherwell,St Johnstone,4.0,0.0,H
SC0,02-01-2014,Hibernian,Hearts,2.0,1.0,H
SC0,02-01-2014,Kilmarnock,St Mirren,2.0,1.0,H
SC0,04-01-2014,Ross County,St Johnstone,1.0,0.0,H
SC0,05-01-2014,St Mirren,Celtic,0.0,4.0,A
SC0,05-01-2014,Kilmarnock,Aberdeen,0.0,1.0,A
SC0,05-01-2014,Hearts,Partick,0.0,2.0,A
SC0,05-01-2014,Dundee United,Hibernian,2.0,2.0,D
SC0,10-01-2014,Aberdeen,Hibernian,1.0,0.0,H
SC0,11-01-2014,Hearts,Motherwell,0.0,1.0,A
SC0,11-01-2014,Partick,Ross County,3.0,3.0,D
SC0,11-01-2014,St Johnstone,St Mirren,2.0,0.0,H
SC0,12-01-2014,Inverness C,Dundee United,1.0,1.0,D
SC0,18-01-2014,St Johnstone,Hearts,3.0,3.0,D
SC0,18-01-2014,Ross County,Dundee United,3.0,0.0,H
SC0,18-01-2014,Partick,Kilmarnock,1.0,1.0,D
SC0,18-01-2014,Celtic,Motherwell,3.0,0.0,H
SC0,18-01-2014,Aberdeen,Inverness C,0.0,1.0,A
SC0,18-01-2014,Hibernian,St Mirren,2.0,3.0,A
SC0,21-01-2014,Partick,St Johnstone,0.0,1.0,A
SC0,25-01-2014,Kilmarnock,Inverness C,2.0,0.0,H
SC0,25-01-2014,Motherwell,Aberdeen,2.0,2.0,D
SC0,25-01-2014,Ross County,Hearts,1.0,2.0,A
SC0,25-01-2014,St Mirren,Partick,0.0,0.0,D
SC0,26-01-2014,Hibernian,Celtic,0.0,4.0,A
SC0,29-01-2014,Celtic,Kilmarnock,4.0,0.0,H
SC0,29-01-2014,Hearts,St Mirren,2.0,1.0,H
SC0,01-02-2014,Partick,Dundee United,1.0,1.0,D
SC0,01-02-2014,Kilmarnock,Ross County,2.0,2.0,D
SC0,02-02-2014,Celtic,St Mirren,1.0,0.0,H
SC0,15-02-2014,Dundee United,Kilmarnock,3.0,2.0,H
SC0,15-02-2014,Hibernian,Ross County,2.0,1.0,H
SC0,15-02-2014,Inverness C,Hearts,0.0,0.0,D
SC0,15-02-2014,Motherwell,Partick,4.0,3.0,H
SC0,15-02-2014,St Mirren,Aberdeen,0.0,1.0,A
SC0,16-02-2014,Celtic,St Johnstone,3.0,0.0,H
SC0,21-02-2014,Dundee United,Motherwell,3.0,1.0,H
SC0,22-02-2014,St Johnstone,Inverness C,0.0,1.0,A
SC0,22-02-2014,Ross County,St Mirren,2.0,1.0,H
SC0,22-02-2014,Hearts,Celtic,0.0,2.0,A
SC0,22-02-2014,Kilmarnock,Hibernian,1.0,1.0,D
SC0,22-02-2014,Partick,Aberdeen,3.0,1.0,H
SC0,25-02-2014,Aberdeen,Celtic,2.0,1.0,H
SC0,25-02-2014,Ross County,Inverness C,0.0,3.0,A
SC0,25-02-2014,St Johnstone,Motherwell,3.0,0.0,H
SC0,28-02-2014,Hibernian,Dundee United,1.0,3.0,A
SC0,01-03-2014,St Mirren,Kilmarnock,2.0,0.0,H
SC0,01-03-2014,Motherwell,Hearts,4.0,1.0,H
SC0,01-03-2014,Ross County,Partick,1.0,1.0,D
SC0,01-03-2014,Aberdeen,St Johnstone,1.0,0.0,H
SC0,01-03-2014,Celtic,Inverness C,5.0,0.0,H
SC0,08-03-2014,Hibernian,Motherwell,3.0,3.0,D
SC0,08-03-2014,Kilmarnock,Hearts,4.0,2.0,H
SC0,12-03-2014,Dundee United,St Johnstone,0.0,1.0,A
SC0,12-03-2014,Inverness C,Hibernian,0.0,0.0,D
SC0,14-03-2014,Kilmarnock,Celtic,0.0,3.0,A
SC0,15-03-2014,Dundee United,St Mirren,3.0,2.0,H
SC0,15-03-2014,Partick,Hibernian,3.0,1.0,H
SC0,15-03-2014,St Johnstone,Ross County,0.0,1.0,A
SC0,19-03-2014,Motherwell,Inverness C,2.0,0.0,H
SC0,21-03-2014,Hearts,Dundee United,1.0,2.0,A
SC0,22-03-2014,Aberdeen,Kilmarnock,2.0,1.0,H
SC0,22-03-2014,Celtic,St Mirren,3.0,0.0,H
SC0,22-03-2014,Inverness C,Partick,1.0,0.0,H
SC0,22-03-2014,Motherwell,Ross County,2.0,1.0,H
SC0,22-03-2014,St Johnstone,Hibernian,2.0,0.0,H
SC0,25-03-2014,Ross County,Aberdeen,1.0,1.0,D
SC0,25-03-2014,St Mirren,St Johnstone,0.0,1.0,A
SC0,26-03-2014,Dundee United,Inverness C,2.0,1.0,H
SC0,26-03-2014,Partick,Celtic,1.0,5.0,A
SC0,29-03-2014,Motherwell,Kilmarnock,1.0,2.0,A
SC0,29-03-2014,St Johnstone,Partick,1.0,1.0,D
SC0,29-03-2014,Celtic,Ross County,1.0,1.0,D
SC0,29-03-2014,Aberdeen,Dundee United,1.0,1.0,D
SC0,29-03-2014,Inverness C,St Mirren,2.0,2.0,D
SC0,30-03-2014,Hearts,Hibernian,2.0,0.0,H
SC0,01-04-2014,Inverness C,Motherwell,1.0,2.0,A
SC0,02-04-2014,Hearts,Aberdeen,1.0,1.0,D
SC0,04-04-2014,Ross County,Inverness C,1.0,2.0,A
SC0,05-04-2014,Partick,Hearts,2.0,4.0,A
SC0,05-04-2014,St Mirren,Motherwell,3.0,2.0,H
SC0,05-04-2014,Dundee United,Celtic,0.0,2.0,A
SC0,05-04-2014,Kilmarnock,St Johnstone,1.0,2.0,A
SC0,07-04-2014,Hibernian,Aberdeen,0.0,2.0,A
SC0,18-04-2014,Inverness C,Aberdeen,0.0,0.0,D
SC0,19-04-2014,Hearts,Ross County,2.0,0.0,H
SC0,19-04-2014,Kilmarnock,Partick,1.0,2.0,A
SC0,19-04-2014,Motherwell,Celtic,3.0,3.0,D
SC0,19-04-2014,St Johnstone,Dundee United,2.0,0.0,H
SC0,19-04-2014,St Mirren,Hibernian,2.0,0.0,H
SC0,25-04-2014,Partick,St Mirren,1.0,1.0,D
SC0,26-04-2014,Dundee United,Motherwell,5.0,1.0,H
SC0,26-04-2014,Ross County,Kilmarnock,2.0,1.0,H
SC0,26-04-2014,Aberdeen,St Johnstone,1.0,1.0,D
SC0,27-04-2014,Celtic,Inverness C,6.0,0.0,H
SC0,27-04-2014,Hibernian,Hearts,1.0,2.0,A
SC0,03-05-2014,Celtic,Aberdeen,5.0,2.0,H
SC0,03-05-2014,Hibernian,Partick,1.0,1.0,D
SC0,03-05-2014,Inverness C,Dundee United,1.0,1.0,D
SC0,03-05-2014,Motherwell,St Johnstone,2.0,1.0,H
SC0,03-05-2014,St Mirren,Ross County,1.0,0.0,H
SC0,04-05-2014,Hearts,Kilmarnock,5.0,0.0,H
SC0,06-05-2014,Ross County,Hibernian,1.0,0.0,H
SC0,06-05-2014,Dundee United,Aberdeen,1.0,3.0,A
SC0,07-05-2014,Hearts,Partick,2.0,4.0,A
SC0,07-05-2014,Kilmarnock,St Mirren,1.0,0.0,H
SC0,07-05-2014,Motherwell,Inverness C,2.0,1.0,H
SC0,07-05-2014,St Johnstone,Celtic,3.0,3.0,D
SC0,10-05-2014,Hibernian,Kilmarnock,0.0,1.0,A
SC0,10-05-2014,Partick,Ross County,2.0,3.0,A
SC0,10-05-2014,St Mirren,Hearts,1.0,1.0,D
SC0,11-05-2014,Celtic,Dundee United,3.0,1.0,H
SC0,11-05-2014,Inverness C,St Johnstone,2.0,0.0,H
SC0,11-05-2014,Aberdeen,Motherwell,0.0,1.0,A
SC0,09-08-2014,Hamilton,Inverness C,0.0,2.0,A
SC0,09-08-2014,Motherwell,St Mirren,1.0,0.0,H
SC0,09-08-2014,Dundee,Kilmarnock,1.0,1.0,D
SC0,10-08-2014,Aberdeen,Dundee United,0.0,3.0,A
SC0,10-08-2014,Ross County,St Johnstone,1.0,2.0,A
SC0,13-08-2014,Dundee United,Motherwell,1.0,0.0,H
SC0,13-08-2014,Inverness C,Dundee,0.0,0.0,D
SC0,13-08-2014,Kilmarnock,Aberdeen,0.0,2.0,A
SC0,13-08-2014,Partick,Ross County,4.0,0.0,H
SC0,13-08-2014,St Johnstone,Celtic,0.0,3.0,A
SC0,13-08-2014,St Mirren,Hamilton,0.0,2.0,A
SC0,16-08-2014,Ross County,Kilmarnock,1.0,2.0,A
